,zpid,city,zipcode,homeType,yearBuilt,latestPrice,numPriceChanges,avgSchoolDistance,Candidate,avgSchoolRating,latest_saleyear,propertyTaxRate
6653,29485369,austin,78745,Single Family,1972,319500,3,0.9,1,8,2019,1.98
6655,58316375,austin,78745,Single Family,2000,315900,5,1.933333333,1,8,2018,1.98
6656,29498138,austin,78745,Single Family,1984,324900,4,1.4,1,9,2020,1.98
6657,58312868,austin,78745,Single Family,1966,429900,4,1.266666667,1,8,2020,1.98
6658,29503848,austin,78745,Single Family,1955,550000,1,2.233333333,1,7,2018,2.01
6659,58316373,austin,78745,Single Family,2000,293500,2,1.933333333,1,8,2019,1.98
6660,29495136,austin,78745,Single Family,1979,469900,3,1.566666667,1,9,2020,1.98
6661,29501591,austin,78745,Single Family,1994,314289,7,1,1,9,2020,1.98
6662,29482867,austin,78745,Single Family,1962,450000,2,1.366666667,1,9,2020,1.98
6664,29497372,austin,78745,Single Family,1975,199999,3,0.933333333,1,9,2019,1.98
6665,29498632,austin,78745,Single Family,1986,233000,1,1.9,1,8,2019,1.98
6666,29482866,austin,78745,Single Family,1962,334900,3,1.366666667,1,9,2019,1.98
6667,29501590,austin,78745,Single Family,1991,325000,4,1,1,9,2018,1.98
6668,29503843,austin,78745,Single Family,2015,180000,6,2.166666667,1,6.666666667,2019,2.01
6669,29498556,austin,78745,Single Family,1978,365000,1,1.3,1,8,2018,2.01
6671,29495122,austin,78745,Single Family,1981,399000,2,1.566666667,1,9,2019,1.98
6672,89546337,austin,78745,Single Family,2013,258400,4,1.8,1,9,2018,1.98
6673,125090864,austin,78745,Single Family,2015,419900,1,0.6,1,7,2020,2.01
6674,29501589,austin,78745,Single Family,1991,332500,1,1,1,9,2019,1.98
6677,29498119,austin,78745,Single Family,1982,335000,1,1.4,1,9,2019,1.98
6679,29501578,austin,78745,Single Family,1992,330000,2,0.966666667,1,9,2019,1.98
6682,29498617,austin,78745,Multiple Occupancy,1984,375000,1,1.633333333,1,9,2020,1.98
6683,29482863,austin,78745,Single Family,1960,649900,2,1.366666667,1,8.666666667,2019,1.98
6685,58316366,austin,78745,Single Family,2001,349500,1,1.9,1,8,2019,1.98
6686,29501577,austin,78745,Single Family,1992,349900,1,0.966666667,1,8,2018,1.98
6688,29498108,austin,78745,Single Family,1984,335000,3,1.433333333,1,8.666666667,2019,1.98
6689,29500866,austin,78745,Single Family,1979,279900,2,0.8,1,8,2019,1.98
6690,29482857,austin,78745,Single Family,1960,300000,1,1.333333333,1,8,2018,1.98
6692,29501576,austin,78745,Single Family,1992,170000,6,0.966666667,1,8.666666667,2020,1.98
6693,29498606,austin,78745,Single Family,1991,315400,3,1.9,1,8,2020,1.98
6695,29482856,austin,78745,Single Family,1963,286800,1,1.333333333,1,8.666666667,2019,1.98
6696,29497366,austin,78745,Single Family,1975,350000,2,0.9,1,8,2018,1.98
6697,29498541,austin,78745,Single Family,1980,325000,6,1.3,1,8.666666667,2018,1.98
6698,29501571,austin,78745,Single Family,1992,315000,7,0.966666667,1,9,2018,1.98
6699,29482851,austin,78745,Single Family,1960,442000,1,1.3,1,8.666666667,2019,1.98
6700,29498540,austin,78745,Single Family,1983,349000,3,1.3,1,8.666666667,2018,1.98
6701,29495106,austin,78745,Single Family,1979,374900,1,1.533333333,1,8.666666667,2020,1.98
6704,63838566,austin,78745,Single Family,1982,375000,2,1.766666667,1,8,2019,1.98
6705,125090848,austin,78745,Single Family,2015,516000,1,0.6,1,8,2018,1.98
6706,29498861,austin,78745,Single Family,1972,280000,1,0.8,1,8,2018,1.98
6708,29498534,austin,78745,Single Family,1982,349500,2,1.266666667,1,8,2018,1.98
6712,58313843,austin,78745,Single Family,1968,369000,2,1.1,1,8,2019,1.98
6713,29498857,austin,78745,Single Family,1971,359900,1,0.8,1,8,2019,1.98
6714,29498523,austin,78745,Single Family,1982,294000,2,1.233333333,1,8,2018,1.98
6715,29495065,austin,78745,Single Family,1978,385000,1,1.533333333,1,8,2020,1.98
6716,63838810,austin,78745,Single Family,1982,340000,4,1.8,1,8.666666667,2020,1.98
6717,58316355,austin,78745,Single Family,2000,499899,4,1.833333333,1,8,2018,1.98
6718,125808019,austin,78745,Single Family,2017,429900,4,1.2,1,8,2020,2.01
6720,63838803,austin,78745,Single Family,2004,330000,2,1.866666667,1,8,2019,1.98
6721,29495404,austin,78745,Single Family,1981,230000,4,1.166666667,1,8,2019,1.98
6722,29485977,austin,78745,Apartment,1977,500000,2,0.833333333,1,8.666666667,2018,1.98
6723,29500854,austin,78745,Single Family,1979,265000,3,0.8,1,8.666666667,2020,1.98
6725,29482840,austin,78745,Single Family,1962,385000,1,1.366666667,1,8.666666667,2019,1.98
6726,29495061,austin,78745,Single Family,1979,299000,8,1.5,1,8,2019,1.98
6727,29493958,austin,78745,Single Family,1979,319900,2,1.033333333,1,5.77869409,2019,1.98
6728,63838780,austin,78745,Single Family,2004,380000,2,1.7,1,8,2020,1.98
6729,58316353,austin,78745,Single Family,2000,369900,1,1.833333333,1,8,2020,1.98
6730,29501538,austin,78745,Single Family,1992,315000,2,1.033333333,1,8,2018,1.98
6731,58313332,austin,78745,Single Family,1965,520000,1,1.133333333,1,8,2018,1.98
6732,108867554,austin,78745,Single Family,1981,305000,4,1.4,1,7.333333333,2019,1.98
6733,29501495,austin,78745,Single Family,1992,300000,4,1.033333333,1,7.333333333,2020,1.98
6734,29495042,austin,78745,Single Family,1976,375000,1,1.533333333,1,8,2019,1.98
6735,58316352,austin,78745,Single Family,2000,392900,8,1.833333333,1,8,2020,1.98
6736,29482824,austin,78745,Single Family,1972,299900,7,1.7,1,8,2020,1.98
6737,29495500,austin,78745,Single Family,1982,359900,2,1.233333333,1,8,2019,1.98
6738,29501526,austin,78745,Single Family,1993,345000,4,1.066666667,1,8,2020,1.98
6740,58313323,austin,78745,Single Family,1964,655000,6,1.133333333,1,8.666666667,2020,1.98
6742,29500851,austin,78745,Single Family,1959,435000,5,0.866666667,1,8,2020,1.98
6743,29494978,austin,78745,Single Family,1977,384900,3,1.5,1,8.666666667,2018,1.98
6744,29501525,austin,78745,Single Family,1993,299900,1,1.1,1,8,2020,1.98
6745,70342769,austin,78745,Single Family,2005,309000,1,1.733333333,1,8,2019,1.98
6746,29501490,austin,78745,Single Family,1992,258000,2,1,1,8,2020,1.98
6747,29495035,austin,78745,Single Family,1977,440000,2,1.5,1,8,2018,1.98
6748,110538818,austin,78745,Single Family,2010,375000,1,0.866666667,1,8,2020,1.98
6749,58316350,austin,78745,Single Family,2001,339000,2,1.833333333,1,8.666666667,2020,1.98
6750,29498034,austin,78745,Single Family,1981,339000,3,1.366666667,1,8,2019,1.98
6752,63838760,austin,78745,Single Family,2004,374999,1,1.7,1,9,2019,1.98
6754,29498477,austin,78745,Single Family,1992,339900,2,1.566666667,1,8,2019,1.98
6755,63838758,austin,78745,Single Family,2004,240000,7,1.733333333,1,8.666666667,2019,1.98
6757,29495028,austin,78745,Single Family,1977,389500,7,1.5,1,8,2019,1.98
6758,29500848,austin,78745,Single Family,1965,347500,5,0.833333333,1,8.666666667,2020,1.98
6759,114406311,austin,78745,Single Family,2011,449500,3,0.9,1,8.666666667,2020,1.98
6760,70342757,austin,78745,Single Family,2004,400000,2,1.7,1,8.666666667,2018,1.98
6761,29498020,austin,78745,Single Family,1981,399900,4,1.366666667,1,8,2019,1.98
6762,29501505,austin,78745,Single Family,1993,335000,3,1,1,8.666666667,2019,1.98
6764,29485311,austin,78745,Single Family,1969,415000,2,1.066666667,1,8,2018,1.98
6765,70342752,austin,78745,Single Family,2005,339000,1,1.7,1,8.666666667,2019,1.98
6766,29494018,austin,78745,Single Family,1979,434900,1,1.1,1,8,2020,1.98
6769,110538810,austin,78745,Single Family,2010,385000,1,0.866666667,1,8.666666667,2019,1.98
6770,63838748,austin,78745,Single Family,2004,337000,2,1.866666667,1,8,2020,1.98
6771,145657343,austin,78745,Condo,2016,325000,7,0.9,1,8.666666667,2020,1.98
6772,29501484,austin,78745,Single Family,1993,385000,4,1,1,8.666666667,2018,1.98
6773,58312810,austin,78745,Single Family,1968,800000,2,1.333333333,1,8,2018,1.98
6774,29498006,austin,78745,Single Family,1979,244900,2,1.3,1,8.666666667,2020,1.98
6776,63838747,austin,78745,Single Family,2003,385000,1,1.866666667,1,8,2020,1.98
6777,70342743,austin,78745,Single Family,2005,350000,3,1.7,1,8.666666667,2019,1.98
6778,58314975,austin,78745,Single Family,1973,349000,2,0.9,1,8,2020,1.98
6779,29501341,austin,78745,Single Family,1974,279950,2,0.9,1,8,2018,1.98
6780,29500836,austin,78745,Single Family,1979,275000,1,0.866666667,1,8,2019,1.98
6781,70342742,austin,78745,Single Family,2004,435000,1,1.666666667,1,8,2019,1.98
6782,58312808,austin,78745,Single Family,1968,850000,3,1.3,1,8.666666667,2020,1.98
6784,29485307,austin,78745,Single Family,1969,375000,4,1.033333333,1,8,2018,1.98
6785,58316329,austin,78745,Single Family,2001,247200,12,1.833333333,1,8,2018,1.98
6788,58312806,austin,78745,Single Family,1969,689500,4,1.3,1,8.666666667,2020,1.98
6789,58316328,austin,78745,Single Family,2001,355000,2,1.833333333,1,8.666666667,2018,1.98
6790,58313302,austin,78745,Single Family,1966,505000,5,1.066666667,1,8.666666667,2019,1.98
6792,2082826799,austin,78745,Single Family,2019,499000,1,1.433333333,1,8.666666667,2018,1.98
6794,29501099,austin,78745,Single Family,1982,360000,2,1.833333333,1,8.666666667,2019,1.98
6795,29485974,austin,78745,Single Family,1972,349000,2,0.833333333,1,8,2020,1.98
6797,29501447,austin,78745,Single Family,1988,200000,6,1.1,1,8,2019,1.98
6798,58312796,austin,78745,Single Family,1957,525000,3,1.2,1,8.666666667,2019,1.98
6800,29485295,austin,78745,Single Family,1968,375000,1,1.1,1,8.666666667,2018,1.98
6802,29501313,austin,78745,Single Family,1973,269900,3,0.933333333,1,8.666666667,2019,1.98
6804,58316307,austin,78745,Single Family,2001,320000,1,1.666666667,1,8.666666667,2020,1.98
6805,29502805,austin,78745,Single Family,1960,525000,7,1.566666667,1,8,2020,1.98
6807,29500800,austin,78745,Single Family,1979,360000,2,0.833333333,1,8.666666667,2018,1.98
6808,80095798,austin,78745,Single Family,2011,440000,3,1.466666667,1,8,2020,1.98
6809,58316297,austin,78745,Single Family,2001,319900,1,1.7,1,8,2020,1.98
6810,29502797,austin,78745,Single Family,1960,669990,3,1.533333333,1,8.666666667,2018,1.98
6811,29500797,austin,78745,Single Family,1979,435000,2,0.9,1,8.666666667,2018,1.98
6812,29502796,austin,78745,Single Family,1960,575000,2,1.5,1,8.666666667,2019,1.98
6814,29497789,austin,78745,Single Family,1980,319500,3,1.433333333,1,8.666666667,2020,1.98
6816,29500785,austin,78745,Single Family,1979,418350,1,0.9,1,8.666666667,2018,1.98
6817,29501280,austin,78745,Single Family,1978,485000,2,0.9,1,8.666666667,2020,1.98
6818,29497778,austin,78745,Single Family,1978,343000,10,1.433333333,1,8.666666667,2020,1.98
6820,63838773,austin,78745,Single Family,2003,400000,2,1.8,1,8.666666667,2018,1.98
6821,29501270,austin,78745,Single Family,1978,379000,3,0.933333333,1,8.666666667,2018,1.98
6822,29502768,austin,78745,Single Family,1983,725000,5,1.6,1,8.666666667,2019,1.98
6824,29497760,austin,78745,Single Family,1978,414500,3,1.466666667,1,8.666666667,2019,1.98
6825,29497260,austin,78745,Single Family,1958,510000,2,1.7,1,8.666666667,2019,1.98
6826,29501259,austin,78745,Single Family,1974,440000,3,0.933333333,1,8.666666667,2020,1.98
6827,29500759,austin,78745,Single Family,1978,414900,2,0.833333333,1,8.666666667,2018,1.98
6828,2098188258,austin,78745,Single Family,2015,349900,4,1.666666667,1,8.666666667,2019,1.98
6829,2079248758,austin,78745,Condo,2016,355000,2,0.9,1,8.666666667,2019,1.98
6830,29501257,austin,78745,Single Family,1974,385000,1,0.9,1,8.666666667,2020,1.98
6832,29501256,austin,78745,Single Family,1974,320000,7,0.9,1,8.666666667,2018,1.98
6833,29497755,austin,78745,Single Family,1978,355000,1,1.5,1,8.666666667,2018,1.98
6834,29501251,austin,78745,Single Family,1974,299900,1,0.9,1,8.666666667,2019,1.98
6835,29501250,austin,78745,Single Family,1974,200000,3,0.9,1,8.666666667,2018,1.98
6836,29497250,austin,78745,Single Family,1972,369000,1,0.766666667,1,8.666666667,2019,1.98
6837,29497748,austin,78745,Single Family,1978,349900,4,1.466666667,1,8.666666667,2020,1.98
6840,29500742,austin,78745,Single Family,1978,240000,6,0.8,1,7.333333333,2020,1.98
6844,29501233,austin,78745,Single Family,1973,395000,3,0.866666667,1,7.333333333,2018,1.98
6845,29501232,austin,78745,Single Family,1973,134900,4,0.866666667,1,7.333333333,2020,1.98
6849,29497228,austin,78745,Single Family,1973,339900,3,0.8,1,9,2020,1.98
6850,80108726,austin,78745,Single Family,2010,359000,3,1.466666667,1,7.333333333,2018,1.98
6851,2091328724,austin,78745,Single Family,2016,358000,3,0.866666667,1,7.333333333,2020,1.98
6852,2088818724,austin,78745,Condo,1981,254900,2,1.6,1,7.333333333,2019,1.98
6853,29501221,austin,78745,Single Family,1974,349999,2,0.866666667,1,7.333333333,2020,1.98
6856,29497718,austin,78745,Single Family,1980,429900,3,1.433333333,1,7.333333333,2019,1.98
6858,29497213,austin,78745,Single Family,1973,347900,3,0.833333333,1,7.333333333,2020,1.98
6859,29497212,austin,78745,Single Family,1973,329500,15,0.833333333,1,7.333333333,2020,1.98
6864,29500700,austin,78745,Single Family,1978,359700,5,0.8,1,7.333333333,2020,1.98
6872,29497688,austin,78745,Single Family,1978,340000,3,1.433333333,1,7.333333333,2018,1.98
6876,29501220,austin,78745,Single Family,1973,399900,3,0.833333333,1,7.333333333,2019,1.98
6883,29500658,austin,78745,Single Family,1977,385000,3,0.833333333,1,7.333333333,2020,1.98
6884,145656157,austin,78745,Condo,2015,339000,5,0.9,1,8.666666667,2020,1.98
6885,145656156,austin,78745,Condo,2016,399000,1,0.866666667,1,9,2018,1.98
6887,29500648,austin,78745,Single Family,1977,375000,4,0.833333333,1,9,2020,1.98
6890,29497143,austin,78745,Single Family,1979,340000,11,0.766666667,1,9,2020,1.98
6895,29500627,austin,78745,Single Family,1976,299900,4,0.833333333,1,9,2019,1.98
6899,80089084,austin,78745,Single Family,2008,409900,5,1.466666667,1,8.666666667,2020,1.98
6902,29503567,austin,78745,Single Family,1980,259000,2,0.933333333,1,9,2020,1.98
6903,145656064,austin,78745,Condo,2015,325000,1,0.866666667,1,9,2020,1.98
6904,2092620063,austin,78745,Single Family,2016,387000,3,0.866666667,1,9,2019,1.98
6905,29497561,austin,78745,Single Family,1962,450000,3,1.733333333,1,9,2019,1.98
6906,29497558,austin,78745,Mobile / Manufactured,1977,265000,1,1.666666667,1,9,2020,1.98
6909,63838544,austin,78745,Single Family,1977,500000,7,1.6,1,8.666666667,2019,1.98
6910,29497541,austin,78745,Single Family,1978,325000,1,0.933333333,1,9,2020,1.98
6912,241933256,austin,78745,Single Family,2016,415000,1,0.9,1,9,2019,1.98
6915,63228531,austin,78745,Single Family,1979,400000,2,1.466666667,1,8.666666667,2018,1.98
6924,29488487,austin,78745,Single Family,1973,419900,3,0.966666667,1,7.333333333,2020,1.98
6925,29489975,austin,78745,Single Family,1975,118750,7,0.533333333,1,7.333333333,2019,1.98
6926,29489982,austin,78745,Single Family,1976,139900,9,0.533333333,1,7.333333333,2018,1.98
6927,2092603972,austin,78745,Single Family,1975,299999,1,1.266666667,1,7.333333333,2018,1.98
6928,29493471,austin,78745,Single Family,1978,325000,4,0.766666667,1,7.333333333,2020,1.98
6929,29488549,austin,78745,Single Family,1974,465000,1,0.966666667,1,7.333333333,2018,1.98
6930,29493477,austin,78745,Single Family,1975,217000,6,0.7,1,7.333333333,2019,1.98
6931,29488470,austin,78745,Single Family,1973,349997,1,0.966666667,1,7.333333333,2019,1.98
6932,121657465,austin,78745,Single Family,2013,425000,2,0.966666667,1,7.333333333,2019,1.98
6933,29492963,austin,78745,Single Family,1974,355000,5,0.566666667,1,7.333333333,2020,1.98
6934,29489962,austin,78745,Single Family,1978,349900,5,0.533333333,1,9,2018,1.98
6935,29489956,austin,78745,Single Family,1979,369900,5,0.5,1,7.333333333,2020,1.98
6936,29489953,austin,78745,Single Family,1979,350000,6,0.533333333,1,7.333333333,2020,1.98
6937,29492950,austin,78745,Single Family,1974,220000,1,0.533333333,1,7.333333333,2018,1.98
6938,29497449,austin,78745,Single Family,1973,350000,1,0.966666667,1,7.333333333,2018,1.98
6939,29497448,austin,78745,Single Family,1975,299000,2,0.966666667,1,7.333333333,2019,1.98
6940,29493448,austin,78745,Single Family,1975,299900,7,0.733333333,1,7.333333333,2020,1.98
6941,29493446,austin,78745,Single Family,1975,214900,2,0.733333333,1,7.333333333,2018,1.98
6942,29497945,austin,78745,Single Family,1981,437000,2,1.266666667,1,7.333333333,2020,1.98
6943,145551944,austin,78745,Single Family,2015,569000,1,1.733333333,1,7.333333333,2020,1.98
6944,29494940,austin,78745,Multiple Occupancy,1984,329000,2,1.2,1,7.333333333,2019,1.98
6945,29492934,austin,78745,Multiple Occupancy,1982,340000,2,0.5,1,7.333333333,2020,1.98
6946,29493432,austin,78745,Single Family,1972,309900,2,1.166666667,1,7.333333333,2020,1.98
6947,125089431,austin,78745,Single Family,2015,559000,3,1.8,1,7.333333333,2018,1.98
6948,29489921,austin,78745,Single Family,1979,274999,1,0.566666667,1,7.333333333,2019,1.98
6949,29492915,austin,78745,Single Family,1974,310000,1,0.533333333,1,7.333333333,2020,1.98
6950,29489907,austin,78745,Single Family,1962,425000,1,0.533333333,1,7.333333333,2018,1.98
6951,29492903,austin,78745,Multiple Occupancy,1981,299900,1,0.533333333,1,7.333333333,2019,1.98
6952,29489898,austin,78745,Single Family,1963,139900,7,0.566666667,1,7.333333333,2018,1.98
6953,29497897,austin,78745,Single Family,1981,199450,6,1.3,1,7.333333333,2019,1.98
6954,29489893,austin,78745,Single Family,1962,379000,2,0.533333333,1,7.333333333,2018,1.98
6955,125089892,austin,78745,Single Family,2015,398000,1,0.6,1,7.333333333,2019,1.98
6956,58315390,austin,78745,Multiple Occupancy,2002,400000,1,1.366666667,1,7.333333333,2020,1.98
6957,29489886,austin,78745,Single Family,1962,369900,3,0.533333333,1,7.333333333,2018,1.98
6958,29494884,austin,78745,Single Family,1965,485000,1,1.166666667,1,9,2020,1.98
6959,29497882,austin,78745,Single Family,1980,330000,3,1.333333333,1,7.333333333,2018,1.98
6960,29489871,austin,78745,Single Family,1963,360000,1,0.5,1,7.333333333,2019,1.98
6961,29497870,austin,78745,Single Family,1980,330000,4,1.333333333,1,7.333333333,2020,1.98
6962,29497907,austin,78745,Single Family,1981,339900,1,1.333333333,1,7.333333333,2018,1.98
6963,29493370,austin,78745,Single Family,1972,389000,8,1.033333333,1,7.333333333,2019,1.98
6964,29497369,austin,78745,Single Family,1975,314999,3,0.9,1,7.333333333,2018,1.98
6965,58315363,austin,78745,Condo,1982,259000,1,1.033333333,1,7.333333333,2020,1.98
6966,29492860,austin,78745,Single Family,1974,280000,5,0.533333333,1,7.333333333,2020,1.98
6967,29489856,austin,78745,Single Family,1979,399900,2,0.566666667,1,7.333333333,2019,1.98
6968,29497351,austin,78745,Single Family,1977,335000,4,0.9,1,7.333333333,2019,1.98
6969,29497849,austin,78745,Single Family,1980,324900,5,1.366666667,1,7.333333333,2018,1.98
